DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Wave Power,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Primary -> Points off,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Secondary 1 -> Points off,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Secondary 2 -> Points off,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Secondary 3 -> Points off,Wind Direction (NSEW),Wind Direction (Human Relation),Wind Direction (Angle),Primary Wind Speed,Wind -> Points off
Del Monte Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Monterey County,Monterey County,Del Monte Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.7,WNW,9.0,117.0,70,0.7,WNW,9,117.0,1.0,0.4,WNW,13.0,104.0,1.0,-0.4,S,21.0,-0.0,6.0,,,,,,NE,cross-on,220.0,10.0,5.0
Del Monte Beach,Saturday-30-1PM,30 November 2024: 12:33PM,Monterey County,Monterey County,Del Monte Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.4,WNW,12.0,117.0,57,0.4,WNW,12,117.0,1.0,0.2,WSW,7.0,63.0,3.0,-0.5,S,13.0,11.0,6.0,,,,,,ESE,glass,292.0,5.0,2.0
Del Monte Beach,Sunday-1-1AM,30 November 2024: 12:33PM,Monterey County,Monterey County,Del Monte Beach,"['Sunday', 'December', 1, 2024, '1AM']",0.6,WNW,20.0,108.0,304,0.6,WNW,20,108.0,1.0,0.4,WNW,12.0,117.0,1.0,0.3,N,7.0,180.0,2.0,-0.5,S,13.0,11.0,6.0,ENE,cross,254.0,10.0,4.0
Del Monte Beach,Saturday-30-10PM,30 November 2024: 12:33PM,Monterey County,Monterey County,Del Monte Beach,"['Saturday', 'November', 30, 2024, '10PM']",0.4,WNW,12.0,117.0,147,0.4,WNW,12,117.0,1.0,0.4,WNW,21.0,104.0,1.0,-0.5,S,13.0,11.0,6.0,,,,,,E,cross-off,264.0,5.0,3.0
Del Monte Beach,Monday-2-10AM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Monday', 'December', 2, 2024, '10AM']",1.5,WNW,15.0,106.0,986,1.5,WNW,15,106.0,1.0,0.5,SW,18.0,37.0,4.0,-0.3,SSW,12.0,18.0,5.0,,,,,,NE,cross-on,221.0,10.0,5.0
Del Monte Beach,Monday-2-1PM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Monday', 'December', 2, 2024, '1PM']",1.5,WNW,15.0,106.0,923,1.5,WNW,15,106.0,1.0,-0.3,SSW,12.0,18.0,5.0,-0.4,SW,18.0,34.0,4.0,,,,,,NNW,on,147.0,10.0,8.0
Del Monte Beach,Monday-2-4PM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Monday', 'December', 2, 2024, '4PM']",1.5,WNW,15.0,106.0,898,1.5,WNW,15,106.0,1.0,-0.3,SSW,12.0,18.0,5.0,-0.4,SW,17.0,34.0,4.0,,,,,,WNW,cross-on,116.0,10.0,6.0
Del Monte Beach,Monday-2-7AM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Monday', 'December', 2, 2024, '7AM']",1.6,WNW,16.0,105.0,1165,1.6,WNW,16,105.0,1.0,0.5,SW,18.0,37.0,4.0,-0.3,SSW,12.0,18.0,5.0,,,,,,ENE,cross,253.0,5.0,4.0
Del Monte Beach,Sunday-1-7AM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Sunday', 'December', 1, 2024, '7AM']",1.0,WNW,19.0,107.0,755,1.0,WNW,19,107.0,1.0,0.5,WNW,11.0,112.0,1.0,-0.4,SSW,13.0,14.0,5.0,,,,,,E,glass,266.0,5.0,3.0
Del Monte Beach,Sunday-1-4AM,30 November 2024: 12:33PM,Monterey County,Monterey County,Del Monte Beach,"['Sunday', 'December', 1, 2024, '4AM']",0.9,WNW,19.0,108.0,664,0.9,WNW,19,108.0,1.0,0.5,WNW,12.0,112.0,1.0,-0.5,S,13.0,11.0,6.0,,,,,,ESE,cross-off,283.0,5.0,2.0
Del Monte Beach,Monday-2-1AM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Monday', 'December', 2, 2024, '1AM']",1.6,WNW,16.0,105.0,1210,1.6,WNW,16,105.0,1.0,0.4,SW,18.0,45.0,4.0,0.3,WNW,10.0,108.0,1.0,,,,,,ENE,glass,249.0,5.0,4.0
Del Monte Beach,Monday-2-4AM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Monday', 'December', 2, 2024, '4AM']",1.6,WNW,16.0,105.0,1195,1.6,WNW,16,105.0,1.0,0.5,SW,18.0,37.0,4.0,-0.3,SSW,12.0,18.0,5.0,,,,,,ENE,glass,257.0,5.0,4.0
Del Monte Beach,Sunday-1-7PM,01 December 2024: 12:19PM,Monterey County,Monterey County,Del Monte Beach,"['Sunday', 'December', 1, 2024, '7PM']",1.6,WNW,16.0,105.0,1287,1.6,WNW,16,105.0,1.0,0.4,WNW,11.0,117.0,1.0,-0.4,SSW,12.0,14.0,5.0,,,,,,WSW,glass,74.0,0.0,4.0
Diamond Street,Sunday-1-1PM,01 December 2024: 12:19PM,San Diego County,San Diego County,Diamond Street,"['Sunday', 'December', 1, 2024, '1PM']",0.4,SSW,12.0,27.0,127,0.4,SSW,12,27.0,3.0,0.4,WNW,20.0,104.0,1.0,0.3,SW,19.0,45.0,2.0,,,,,,W,cross-on,92.0,10.0,7.0
Diamond Street,Tuesday-26-4PM,26 November 2024: 7:10PM,San Diego County,San Diego County,Diamond Street,"['Tuesday', 'November', 26, 2024, '4PM']",0.5,W,8.0,101.0,157,0.5,W,8,101.0,0.0,0.4,SSW,20.0,27.0,3.0,0.4,SSW,12.0,27.0,3.0,,,,,,NW,cross,141.0,15.0,5.0
Diamond Street,Saturday-30-1PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Diamond Street,"['Saturday', 'November', 30, 2024, '1PM']",0.5,SSW,13.0,22.0,99,0.5,SSW,13,22.0,3.0,0.3,W,7.0,90.0,0.0,0.2,W,12.0,90.0,0.0,,,,,,WSW,on,76.0,10.0,8.0
Diamond Street,Sunday-1-7AM,01 December 2024: 12:19PM,San Diego County,San Diego County,Diamond Street,"['Sunday', 'December', 1, 2024, '7AM']",0.4,SSW,12.0,27.0,60,0.4,SSW,12,27.0,3.0,0.3,SW,19.0,45.0,2.0,0.2,W,12.0,90.0,0.0,,,,,,SSW,glass,25.0,0.0,6.0
Diamond Street,Saturday-30-10PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Diamond Street,"['Saturday', 'November', 30, 2024, '10PM']",0.5,SSW,13.0,22.0,96,0.5,SSW,13,22.0,3.0,0.2,WSW,18.0,63.0,1.0,0.2,W,7.0,90.0,0.0,,,,,,S,glass,353.0,0.0,5.0
Diamond Street,Saturday-30-10AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Diamond Street,"['Saturday', 'November', 30, 2024, '10AM']",0.6,SSW,13.0,31.0,116,0.6,SSW,13,31.0,3.0,0.3,W,7.0,90.0,0.0,0.2,W,13.0,90.0,0.0,,,,,,SSW,glass,18.0,5.0,6.0
Diamond Street,Wednesday-27-4AM,26 November 2024: 7:10PM,San Diego County,San Diego County,Diamond Street,"['Wednesday', 'November', 27, 2024, '4AM']",0.7,SSW,19.0,27.0,329,0.7,SSW,19,27.0,3.0,0.4,SW,12.0,34.0,2.0,0.3,W,6.0,90.0,0.0,,,,,,NNW,glass,147.0,5.0,4.0
Diamond Street,Monday-2-4AM,01 December 2024: 12:19PM,San Diego County,San Diego County,Diamond Street,"['Monday', 'December', 2, 2024, '4AM']",0.8,W,17.0,97.0,381,0.8,W,17,97.0,0.0,0.5,SW,18.0,53.0,2.0,0.4,SW,12.0,34.0,2.0,,,,,,N,cross-off,176.0,10.0,3.0
Diamond Street,Wednesday-27-10AM,26 November 2024: 7:10PM,San Diego County,San Diego County,Diamond Street,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,SSW,18.0,23.0,356,0.8,SSW,18,23.0,3.0,0.4,W,7.0,90.0,0.0,0.3,SSW,11.0,18.0,3.0,,,,,,NW,glass,124.0,5.0,5.0
Dillon Beach,Tuesday-26-4PM,26 November 2024: 7:10PM,Marin County,Marin County,Dillon Beach,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,9.0,117.0,121,0.9,WNW,9,117.0,1.0,0.5,S,6.0,11.0,4.0,0.4,WNW,14.0,104.0,1.0,,,,,,WNW,on,110.0,15.0,7.0
Dillon Beach,Saturday-30-4PM,30 November 2024: 12:33PM,Marin County,Marin County,Dillon Beach,"['Saturday', 'November', 30, 2024, '4PM']",0.6,WNW,12.0,108.0,113,0.6,WNW,12,108.0,1.0,0.5,SSW,13.0,22.0,3.0,0.4,NW,7.0,135.0,2.0,,,,,,NNW,cross-on,148.0,5.0,5.0
Dillon Beach,Tuesday-26-7PM,26 November 2024: 7:10PM,Marin County,Marin County,Dillon Beach,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,WNW,8.0,117.0,108,0.9,WNW,8,117.0,1.0,0.5,W,13.0,101.0,0.0,0.5,S,6.0,11.0,4.0,0.4,NW,3.0,146.0,2.0,NNW,cross-on,152.0,10.0,5.0
Dillon Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Marin County,Marin County,Dillon Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.5,WNW,12.0,112.0,115,0.5,WNW,12,112.0,1.0,0.5,SSW,14.0,22.0,3.0,0.4,NW,6.0,135.0,2.0,,,,,,NE,cross-off,228.0,10.0,2.0
Dillon Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Marin County,Marin County,Dillon Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.6,SSW,14.0,31.0,140,0.6,SSW,14,31.0,3.0,0.5,WNW,12.0,112.0,1.0,0.3,NW,6.0,135.0,2.0,,,,,,ENE,cross-off,237.0,10.0,1.0
Dillon Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Marin County,Marin County,Dillon Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.9,WNW,8.0,117.0,103,0.9,WNW,8,117.0,1.0,0.5,WNW,13.0,112.0,1.0,0.4,SSW,6.0,14.0,3.0,,,,,,ENE,cross-off,241.0,10.0,1.0
Dillon Beach,Saturday-30-10PM,30 November 2024: 12:33PM,Marin County,Marin County,Dillon Beach,"['Saturday', 'November', 30, 2024, '10PM']",0.8,W,20.0,97.0,495,0.8,W,20,97.0,0.0,0.6,WNW,12.0,108.0,1.0,0.5,SSW,13.0,22.0,3.0,,,,,,NE,cross-off,229.0,10.0,2.0
Dillon Beach,Wednesday-27-4AM,26 November 2024: 7:10PM,Marin County,Marin County,Dillon Beach,"['Wednesday', 'November', 27, 2024, '4AM']",0.8,WNW,8.0,120.0,216,0.8,WNW,8,120.0,1.0,0.5,SSW,20.0,22.0,3.0,0.5,W,12.0,101.0,0.0,,,,,,NE,cross-off,216.0,10.0,2.0
Dillon Beach,Thursday-28-4AM,27 November 2024: 5:33PM,Marin County,Marin County,Dillon Beach,"['Thursday', 'November', 28, 2024, '4AM']",0.9,SSW,18.0,21.0,448,0.9,SSW,18,21.0,3.0,0.6,NW,7.0,129.0,2.0,0.4,WNW,16.0,104.0,1.0,,,,,,NE,cross-off,229.0,10.0,2.0
Dillon Beach,Sunday-1-1AM,30 November 2024: 12:33PM,Marin County,Marin County,Dillon Beach,"['Sunday', 'December', 1, 2024, '1AM']",1.0,W,19.0,101.0,767,1.0,W,19,101.0,0.0,0.6,WNW,12.0,108.0,1.0,0.4,SSW,13.0,27.0,3.0,,,,,,ENE,cross-off,241.0,10.0,1.0
Dillon Beach,Monday-2-1PM,01 December 2024: 12:19PM,Marin County,Marin County,Dillon Beach,"['Monday', 'December', 2, 2024, '1PM']",1.6,WNW,15.0,104.0,1137,1.6,WNW,15,104.0,1.0,0.4,SW,18.0,45.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,NW,cross-on,142.0,5.0,6.0
Dillon Beach,Monday-2-4PM,01 December 2024: 12:19PM,Marin County,Marin County,Dillon Beach,"['Monday', 'December', 2, 2024, '4PM']",1.6,WNW,14.0,104.0,1121,1.6,WNW,14,104.0,1.0,0.4,SW,17.0,45.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,WNW,cross-on,122.0,10.0,7.0
Dillon Beach,Sunday-1-10AM,01 December 2024: 12:19PM,Marin County,Marin County,Dillon Beach,"['Sunday', 'December', 1, 2024, '10AM']",1.6,W,18.0,101.0,1610,1.6,W,18,101.0,0.0,0.7,WNW,11.0,117.0,1.0,0.5,S,13.0,11.0,4.0,,,,,,ENE,off,252.0,10.0,1.0
Dillon Beach,Sunday-1-4AM,30 November 2024: 12:33PM,Marin County,Marin County,Dillon Beach,"['Sunday', 'December', 1, 2024, '4AM']",1.2,W,19.0,99.0,1015,1.2,W,19,99.0,0.0,0.6,WNW,11.0,108.0,1.0,0.4,SSW,13.0,27.0,3.0,,,,,,NE,cross-off,236.0,10.0,2.0
Dillon Beach,Sunday-1-7AM,01 December 2024: 12:19PM,Marin County,Marin County,Dillon Beach,"['Sunday', 'December', 1, 2024, '7AM']",1.5,W,18.0,101.0,1454,1.5,W,18,101.0,0.0,0.7,WNW,11.0,117.0,1.0,0.5,S,13.0,11.0,4.0,0.3,S,7.0,-0.0,4.0,ENE,cross-off,245.0,15.0,1.0
Dockweiler Beach,Sunday-1-7AM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Dockweiler Beach,"['Sunday', 'December', 1, 2024, '7AM']",0.3,SSW,12.0,18.0,58,0.3,SSW,12,18.0,1.0,0.3,SW,19.0,45.0,0.0,0.2,W,20.0,90.0,2.0,,,,,,N,glass,171.0,0.0,3.0
Dockweiler Beach,Saturday-30-1PM,30 November 2024: 12:33PM,Los Angeles County,Los Angeles County,Dockweiler Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.4,SSW,13.0,14.0,58,0.4,SSW,13,14.0,1.0,0.2,W,7.0,90.0,2.0,0.1,S,8.0,-0.0,2.0,,,,,,WSW,glass,63.0,5.0,8.0
Dockweiler Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Dockweiler Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.4,SSW,13.0,14.0,59,0.4,SSW,13,14.0,1.0,0.2,W,7.0,90.0,2.0,0.1,SW,21.0,45.0,0.0,,,,,,N,cross-off,175.0,5.0,3.0
Dockweiler Beach,Monday-2-4AM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Dockweiler Beach,"['Monday', 'December', 2, 2024, '4AM']",0.5,W,17.0,101.0,142,0.5,W,17,101.0,2.0,0.4,SW,18.0,45.0,0.0,0.3,SSW,12.0,18.0,1.0,0.2,W,7.0,90.0,2.0,NW,glass,144.0,5.0,5.0
Dockweiler Beach,Monday-2-10AM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Dockweiler Beach,"['Monday', 'December', 2, 2024, '10AM']",0.5,W,16.0,101.0,131,0.5,W,16,101.0,2.0,0.4,SW,18.0,34.0,0.0,0.3,S,12.0,-0.0,2.0,,,,,,ENE,glass,252.0,0.0,0.0
Dockweiler Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Dockweiler Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.5,S,20.0,11.0,194,0.5,S,20,11.0,2.0,0.4,WSW,7.0,76.0,1.0,0.3,SSW,12.0,18.0,1.0,,,,,,SW,glass,46.0,5.0,7.0
Doran Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.5,WNW,12.0,112.0,107,0.5,WNW,12,112.0,3.0,0.5,SSW,14.0,22.0,1.0,0.4,NW,6.0,135.0,4.0,0.1,E,4.0,270.0,6.0,ENE,cross-off,247.0,10.0,3.0
Doran Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,14.0,31.0,138,0.6,SSW,14,31.0,1.0,0.5,WNW,12.0,112.0,3.0,0.4,NW,6.0,135.0,4.0,,,,,,NE,cross-off,224.0,10.0,2.0
Doran Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Sonoma County,Sonoma County,Doran Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.9,WNW,8.0,117.0,103,0.9,WNW,8,117.0,3.0,0.5,WNW,13.0,112.0,3.0,0.4,SSW,6.0,14.0,1.0,,,,,,NE,cross-off,233.0,10.0,2.0
Doran Beach,Wednesday-27-4AM,26 November 2024: 7:10PM,Sonoma County,Sonoma County,Doran Beach,"['Wednesday', 'November', 27, 2024, '4AM']",0.8,WNW,8.0,120.0,216,0.8,WNW,8,120.0,3.0,0.5,SSW,20.0,22.0,1.0,0.5,W,12.0,101.0,2.0,,,,,,NNE,cross-off,208.0,5.0,1.0
Doran Beach,Saturday-30-7PM,30 November 2024: 12:33PM,Sonoma County,Sonoma County,Doran Beach,"['Saturday', 'November', 30, 2024, '7PM']",0.6,WNW,12.0,108.0,227,0.6,WNW,12,108.0,3.0,0.5,SSW,13.0,22.0,1.0,0.5,W,21.0,101.0,2.0,,,,,,NE,cross-off,228.0,10.0,2.0
Doran Beach,Wednesday-27-7AM,26 November 2024: 7:10PM,Sonoma County,Sonoma County,Doran Beach,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,WNW,8.0,120.0,395,0.8,WNW,8,120.0,3.0,0.7,SSW,20.0,16.0,1.0,0.5,WNW,12.0,112.0,3.0,,,,,,NE,cross-off,216.0,10.0,2.0
Doran Beach,Sunday-1-1AM,30 November 2024: 12:33PM,Sonoma County,Sonoma County,Doran Beach,"['Sunday', 'December', 1, 2024, '1AM']",1.0,W,19.0,101.0,767,1.0,W,19,101.0,2.0,0.6,WNW,12.0,108.0,3.0,0.4,SSW,13.0,27.0,1.0,,,,,,ENE,cross-off,238.0,10.0,3.0
Doran Beach,Sunday-1-7AM,01 December 2024: 12:19PM,Sonoma County,Sonoma County,Doran Beach,"['Sunday', 'December', 1, 2024, '7AM']",1.5,W,18.0,101.0,1454,1.5,W,18,101.0,2.0,0.7,WNW,11.0,117.0,3.0,0.5,S,13.0,11.0,2.0,0.3,S,7.0,-0.0,2.0,ENE,cross-off,243.0,10.0,3.0
Doran Beach,Sunday-1-1PM,01 December 2024: 12:19PM,Sonoma County,Sonoma County,Doran Beach,"['Sunday', 'December', 1, 2024, '1PM']",1.7,W,17.0,100.0,1729,1.7,W,17,100.0,2.0,0.5,WNW,11.0,112.0,3.0,0.4,SSW,13.0,14.0,1.0,,,,,,ENE,cross-off,251.0,10.0,3.0
Doran Beach,Sunday-1-4AM,30 November 2024: 12:33PM,Sonoma County,Sonoma County,Doran Beach,"['Sunday', 'December', 1, 2024, '4AM']",1.2,W,19.0,99.0,1015,1.2,W,19,99.0,2.0,0.6,WNW,11.0,108.0,3.0,0.4,SSW,13.0,27.0,1.0,,,,,,NE,cross-off,233.0,10.0,2.0
Drakes Bay,Tuesday-26-10PM,26 November 2024: 7:10PM,Marin County,Marin County,Drakes Bay,"['Tuesday', 'November', 26, 2024, '10PM']",0.4,SSW,6.0,27.0,14,0.4,SSW,6,27.0,0.0,-0.4,W,13.0,90.0,3.0,-0.8,WNW,8.0,113.0,4.0,,,,,,NE,cross-off,215.0,10.0,2.0
Drakes Bay,Tuesday-26-1PM,26 November 2024: 7:10PM,Marin County,Marin County,Drakes Bay,"['Tuesday', 'November', 26, 2024, '1PM']",0.6,SSW,6.0,18.0,30,0.6,SSW,6,18.0,0.0,-0.6,NW,9.0,129.0,5.0,-0.6,W,6.0,90.0,3.0,,,,,,NW,cross-off,127.0,10.0,2.0
Drakes Bay,Sunday-1-4PM,01 December 2024: 12:19PM,Marin County,Marin County,Drakes Bay,"['Sunday', 'December', 1, 2024, '4PM']",0.3,SSW,12.0,18.0,30,0.3,SSW,12,18.0,0.0,-0.4,WNW,11.0,104.0,4.0,-0.5,N,9.0,191.0,7.0,-1.6,W,16.0,90.0,3.0,E,glass,265.0,5.0,4.0
Drakes Bay,Saturday-30-1AM,29 November 2024: 7:21PM,Marin County,Marin County,Drakes Bay,"['Saturday', 'November', 30, 2024, '1AM']",0.6,SSW,14.0,31.0,140,0.6,SSW,14,31.0,0.0,-0.3,NW,9.0,135.0,5.0,-0.4,WNW,12.0,104.0,4.0,-0.4,NNW,6.0,166.0,6.0,ENE,cross-off,240.0,10.0,3.0
Drakes Bay,Sunday-1-4AM,30 November 2024: 12:33PM,Marin County,Marin County,Drakes Bay,"['Sunday', 'December', 1, 2024, '4AM']",0.4,SSW,13.0,27.0,68,0.4,SSW,13,27.0,0.0,-0.5,W,11.0,101.0,3.0,-0.7,NNE,8.0,207.0,8.0,-1.1,W,19.0,90.0,3.0,NE,cross-off,231.0,10.0,2.0
Drakes Bay,Tuesday-26-4PM,26 November 2024: 7:10PM,Marin County,Marin County,Drakes Bay,"['Tuesday', 'November', 26, 2024, '4PM']",0.5,SSW,6.0,22.0,180,0.5,SSW,6,22.0,0.0,0.4,SSW,21.0,27.0,0.0,-0.9,WNW,9.0,111.0,4.0,,,,,,NW,cross-off,136.0,15.0,2.0
Drakes Bay,Thursday-28-4AM,27 November 2024: 5:33PM,Marin County,Marin County,Drakes Bay,"['Thursday', 'November', 28, 2024, '4AM']",0.8,SSW,18.0,23.0,356,0.8,SSW,18,23.0,0.0,-0.4,W,16.0,90.0,3.0,-0.6,WNW,7.0,121.0,4.0,,,,,,NE,cross-off,226.0,10.0,2.0
Drakes Bay,Wednesday-27-10AM,26 November 2024: 7:10PM,Marin County,Marin County,Drakes Bay,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,SSW,19.0,23.0,428,0.8,SSW,19,23.0,0.0,-0.4,WNW,12.0,104.0,4.0,-0.7,WNW,8.0,117.0,4.0,,,,,,N,off,190.0,5.0,0.0
Drakes Bay,Wednesday-27-4PM,27 November 2024: 5:33PM,Marin County,Marin County,Drakes Bay,"['Wednesday', 'November', 27, 2024, '4PM']",0.5,SSW,19.0,22.0,205,0.5,SSW,19,22.0,0.0,-0.4,WNW,12.0,104.0,4.0,-0.6,WNW,8.0,121.0,4.0,,,,,,NW,cross-off,136.0,10.0,2.0
Dry Lagoon,Tuesday-26-4PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Dry Lagoon,"['Tuesday', 'November', 26, 2024, '4PM']",0.8,WSW,7.0,76.0,58,0.8,WSW,7,76.0,1.0,0.5,WNW,8.0,112.0,1.0,0.5,NW,8.0,143.0,2.0,,,,,,NNW,cross-on,168.0,10.0,6.0
Dry Lagoon,Tuesday-26-7PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Dry Lagoon,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,W,7.0,90.0,89,0.9,W,7,90.0,0.0,0.6,NW,8.0,135.0,2.0,0.5,W,13.0,101.0,0.0,,,,,,NNE,cross,201.0,10.0,4.0
Dry Lagoon,Friday-29-4PM,29 November 2024: 7:21PM,Humboldt County,Humboldt County,Dry Lagoon,"['Friday', 'November', 29, 2024, '4PM']",0.7,NW,5.0,146.0,73,0.7,NW,5,146.0,2.0,0.5,W,12.0,101.0,0.0,0.4,SW,16.0,34.0,2.0,0.2,NNW,8.0,153.0,3.0,N,cross-on,173.0,15.0,5.0
Dry Lagoon,Tuesday-26-10PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Dry Lagoon,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,7.0,107.0,117,1.0,WNW,7,107.0,1.0,0.5,W,13.0,101.0,0.0,0.3,WNW,20.0,108.0,1.0,,,,,,ENE,cross-off,252.0,10.0,2.0
Dry Lagoon,Wednesday-27-7AM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Dry Lagoon,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,WNW,7.0,120.0,160,0.8,WNW,7,120.0,1.0,0.5,W,18.0,101.0,0.0,0.5,W,12.0,101.0,0.0,,,,,,E,cross-off,264.0,10.0,1.0
Dry Lagoon,Wednesday-27-7PM,27 November 2024: 5:33PM,Humboldt County,Humboldt County,Dry Lagoon,"['Wednesday', 'November', 27, 2024, '7PM']",1.1,NW,7.0,135.0,188,1.1,NW,7,135.0,2.0,0.6,W,16.0,99.0,0.0,0.4,WNW,11.0,104.0,1.0,,,,,,NE,cross-off,216.0,10.0,3.0
Dry Lagoon,Monday-2-4PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Dry Lagoon,"['Monday', 'December', 2, 2024, '4PM']",1.6,W,14.0,101.0,1048,1.6,W,14,101.0,0.0,0.4,SW,18.0,45.0,2.0,0.2,SSW,12.0,27.0,3.0,,,,,,N,cross-on,170.0,10.0,5.0
Dry Lagoon,Saturday-30-7PM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Dry Lagoon,"['Saturday', 'November', 30, 2024, '7PM']",0.9,W,20.0,96.0,618,0.9,W,20,96.0,0.0,0.7,NW,8.0,146.0,2.0,0.7,WNW,12.0,106.0,1.0,,,,,,NE,cross-off,225.0,5.0,3.0
Dry Lagoon,Sunday-1-4PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Dry Lagoon,"['Sunday', 'December', 1, 2024, '4PM']",1.9,W,16.0,99.0,1857,1.9,W,16,99.0,0.0,0.8,NW,10.0,130.0,2.0,0.2,SSW,13.0,27.0,3.0,,,,,,NNE,cross,196.0,5.0,4.0
Dry Lagoon,Saturday-30-10PM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Dry Lagoon,"['Saturday', 'November', 30, 2024, '10PM']",1.1,W,19.0,100.0,922,1.1,W,19,100.0,0.0,0.7,WNW,11.0,106.0,1.0,0.7,NW,9.0,146.0,2.0,,,,,,ENE,cross-off,250.0,10.0,2.0
Dry Lagoon,Monday-2-7AM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Dry Lagoon,"['Monday', 'December', 2, 2024, '7AM']",1.7,W,15.0,97.0,1241,1.7,W,15,97.0,0.0,0.4,SW,18.0,45.0,2.0,0.4,NW,7.0,146.0,2.0,,,,,,E,off,274.0,10.0,1.0
Dry Lagoon,Sunday-1-1AM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Dry Lagoon,"['Sunday', 'December', 1, 2024, '1AM']",1.4,W,18.0,98.0,1328,1.4,W,18,98.0,0.0,0.7,NW,9.0,146.0,2.0,0.7,WNW,11.0,106.0,1.0,,,,,,E,cross-off,268.0,10.0,1.0
Dry Lagoon,Sunday-1-7AM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Dry Lagoon,"['Sunday', 'December', 1, 2024, '7AM']",1.8,W,18.0,96.0,1970,1.8,W,18,96.0,0.0,0.6,NW,8.0,141.0,2.0,0.6,WNW,11.0,108.0,1.0,,,,,,E,off,272.0,10.0,1.0
Dutches A Frame,Tuesday-26-1PM,26 November 2024: 7:10PM,San Diego County,San Diego County,Dutches A Frame,"['Tuesday', 'November', 26, 2024, '1PM']",0.5,S,21.0,11.0,231,0.5,S,21,11.0,4.0,0.5,W,8.0,90.0,0.0,0.4,SW,12.0,34.0,2.0,,,,,,W,cross-on,99.0,10.0,6.0
